n,doy,time,vpd,rad,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19
1,338,300,0.094439,0,NaN,0,0.0021213,NaN,NaN,0.00096536,0.013008,0.0051359,0.0082844,0.011384,0.0067291,0.010342,NaN,0.0054505,NaN,0.00057194,0.00065067,0.0014985,0
1,338,330,0.095148,0,NaN,0,0.002136,NaN,NaN,0,0.012438,0.0030964,0.0082833,0.012653,0.0059962,0.0093974,NaN,0.0054495,NaN,0,0.0014417,0.00039813,0.00012906
1,338,400,0.095589,0,NaN,0,0.0034404,NaN,NaN,0.0018678,0.010373,0.0039804,0.0079661,0.017298,0.0052633,0.0072793,NaN,0,NaN,0.00076813,0.0052748,0,0.0024537
1,338,430,0.094652,0,NaN,0.001886,0.0046483,NaN,NaN,0.00077313,0.010841,0.0030261,0.0075706,0.01715,0.004407,0.0072259,NaN,0.0051056,NaN,0.0017276,0,0.0010501,0.00032328
1,338,500,0.093609,0,NaN,0.00044914,0.0059586,NaN,NaN,0,0.0095868,0.002613,0.0062318,0.01844,0.0036742,0.0060005,NaN,0.0090535,NaN,0.0017394,0,0.0014873,0
1,338,530,0.093741,0,NaN,0.0014564,0.006872,NaN,NaN,0.003844,0.0083367,0.0020925,0.0053686,0.018807,0.0014634,0.0036154,NaN,0.0031413,NaN,0.00013968,0.0048865,0.0020127,0.0040187
1,338,600,0.0944,0,NaN,0.001329,0.0078869,NaN,NaN,0.0013887,0.0068627,0.0012503,0.0043518,0.022382,0.0011005,0.002695,NaN,0.0022048,NaN,0.00034036,0,0.0012204,0.0021267
1,338,630,0.095855,0,NaN,0.0020761,0.0097073,NaN,NaN,0.0010715,0.004034,0,0.0027147,0.023483,0,0.00091087,NaN,0.0023744,NaN,6.76E-05,0.0031962,0.0023611,0.0041006
1,338,700,0.098031,1000,NaN,0.0016861,0.010929,NaN,NaN,0.0029958,0.0016738,0,0,0.028676,0.00088489,0,NaN,0.0030544,NaN,0.00036311,0.0025428,0.0065112,0.0014249
1,338,730,0.11198,1000,NaN,0.0026971,0.010842,NaN,NaN,0.002357,0,0,0.0032132,0.03064,0.00017088,0.00060851,NaN,0.0011007,NaN,0.0017033,0.006201,0.0057118,0.0025506
1,338,800,0.14733,1000,NaN,0.0060002,0.0088458,NaN,NaN,0.0035365,0.0017806,0.014318,0.020222,0.035063,0,0.0087838,NaN,0,NaN,0.0026666,0.0060526,0.0065077,0.0018677
1,338,830,0.19011,1000,NaN,0.021014,0.0055607,NaN,NaN,0.0079506,0.008455,0.024226,0.056291,0.044181,0.0024419,0.035714,NaN,0.0024322,NaN,0.0049705,0.0051412,0.0097094,0.0026925
1,338,900,0.20167,1000,NaN,0.051129,0.0051767,NaN,NaN,0.0073058,0.022098,0.038378,0.0944,0.055469,0.0056985,0.080143,NaN,0.0067592,NaN,0.011342,0.011257,0.018805,0.015511
1,338,930,0.22602,1000,NaN,0.069941,0.0068864,NaN,NaN,0.010015,0.029056,0.045251,0.11381,0.066565,0.0097346,0.10403,NaN,0.012771,NaN,0.017504,0.012781,0.032621,0.017166
1,338,1000,0.29019,1000,NaN,0.12963,0.025206,NaN,NaN,0.015804,0.046961,0.062682,0.16557,0.08386,0.014825,0.17171,NaN,0.021673,NaN,0.030448,0.024374,0.062594,0.036323
1,338,1030,0.41941,1000,NaN,0.2047,0.060785,NaN,NaN,0.024111,0.086989,0.096401,0.22665,0.11525,0.023585,0.29198,NaN,0.028315,NaN,0.073716,0.066685,0.13877,0.077747
1,338,1100,0.55032,1000,NaN,0.27983,0.11082,NaN,NaN,0.037345,0.13108,0.1314,0.26763,0.15533,0.036745,0.38518,NaN,0.048637,NaN,0.12595,0.10954,0.21964,0.11421
1,338,1130,0.64324,1000,NaN,0.33134,0.15164,NaN,NaN,0.048581,0.17256,0.1623,0.28899,0.19259,0.049857,0.45631,NaN,0.0563,NaN,0.17172,0.15766,0.27492,0.14114
1,338,1200,0.74673,1000,NaN,0.35308,0.17632,NaN,NaN,0.063306,0.19737,0.17844,0.29629,0.22034,0.060952,0.49308,NaN,0.068698,NaN,0.21127,0.19992,0.29516,0.15834
1,338,1230,0.80357,1000,NaN,0.36734,0.1908,NaN,NaN,0.071687,0.22143,0.19304,0.30064,0.23508,0.069175,0.51349,NaN,0.074703,NaN,0.22889,0.21419,0.31529,0.16856
1,338,1300,0.89734,1000,NaN,0.38123,0.20292,NaN,NaN,0.082567,0.24788,0.21055,0.30861,0.2502,0.07682,0.53901,NaN,0.075759,NaN,0.24748,0.24148,0.33201,0.17971
1,338,1330,0.93941,1000,NaN,0.38512,0.21022,NaN,NaN,0.089613,0.26265,0.21923,0.30917,0.25742,0.082402,0.54471,NaN,0.082044,NaN,0.25428,0.24514,0.34392,0.17511
1,338,1400,1.0065,1000,NaN,0.41166,0.2297,NaN,NaN,0.099707,0.2987,0.24287,0.32107,0.26681,0.08908,0.57751,NaN,0.089409,NaN,0.27429,0.26332,0.37152,0.19404
1,338,1430,1.0446,1000,NaN,0.41345,0.23507,NaN,NaN,0.10646,0.3157,0.25526,0.31797,0.26969,0.094808,0.57918,NaN,0.086782,NaN,0.28845,0.28765,0.37597,0.2003
1,338,1500,1.0586,1000,NaN,0.38961,0.22302,NaN,NaN,0.10517,0.31636,0.25707,0.31138,0.25367,0.096255,0.54672,NaN,0.085563,NaN,0.28731,0.28825,0.35604,0.19571
1,338,1530,0.93635,1000,NaN,0.33401,0.18993,NaN,NaN,0.10311,0.28703,0.23718,0.2831,0.21296,0.090263,0.46968,NaN,0.082259,NaN,0.2553,0.25348,0.29119,0.17419
1,338,1600,0.83488,1000,NaN,0.27979,0.15636,NaN,NaN,0.091325,0.25416,0.21277,0.25759,0.17337,0.082138,0.40617,NaN,0.076415,NaN,0.22411,0.21811,0.23719,0.15527
1,338,1630,0.56264,1000,NaN,0.21579,0.1219,NaN,NaN,0.079787,0.21421,0.1829,0.21823,0.13442,0.073546,0.31948,NaN,0.071898,NaN,0.19103,0.18133,0.16846,0.13624
1,338,1700,0.40266,1000,NaN,0.16281,0.094957,NaN,NaN,0.066545,0.17811,0.15704,0.17751,0.10244,0.064795,0.24061,NaN,0.060035,NaN,0.15053,0.14506,0.11441,0.1075
1,338,1730,0.34161,1000,NaN,0.11958,0.073235,NaN,NaN,0.057183,0.14379,0.13101,0.14213,0.07566,0.05673,0.17472,NaN,0.054613,NaN,0.11362,0.10063,0.075678,0.079129
1,338,1800,0.21122,1000,NaN,0.085392,0.054217,NaN,NaN,0.045995,0.11489,0.10917,0.10839,0.054925,0.048637,0.12088,NaN,0.045619,NaN,0.08277,0.069218,0.05892,0.051042
1,338,1830,0.18389,1000,NaN,0.065207,0.040955,NaN,NaN,0.037558,0.094656,0.094198,0.086193,0.041698,0.041468,0.093307,NaN,0.036047,NaN,0.061022,0.052627,0.043534,0.036302
1,338,1900,0.16204,1000,NaN,0.050371,0.03178,NaN,NaN,0.030838,0.079324,0.081131,0.068144,0.03243,0.03586,0.072787,NaN,0.032215,NaN,0.045406,0.036407,0.031561,0.028853
1,338,1930,0.14162,1000,NaN,0.038199,0.025447,NaN,NaN,0.024314,0.066201,0.071465,0.053972,0.023314,0.03057,0.056342,NaN,0.027426,NaN,0.033482,0.026877,0.025907,0.022828
1,338,2000,0.12142,1000,NaN,0.0288,0.020215,NaN,NaN,0.021196,0.056152,0.063186,0.04186,0.016954,0.026645,0.043318,NaN,0.020645,NaN,0.023217,0.019478,0.02004,0.014148
1,338,2030,0.11821,0,NaN,0.022033,0.015645,NaN,NaN,0.017986,0.048143,0.05527,0.033358,0.010354,0.023136,0.034101,NaN,0.022655,NaN,0.016883,0.012185,0.015052,0.011417
1,338,2100,0.11953,0,NaN,0.01671,0.012224,NaN,NaN,0.015785,0.041108,0.050211,0.026641,0.0085486,0.018865,0.027786,NaN,0.018919,NaN,0.011892,0.0090794,0.01271,0.0082733
1,338,2130,0.12571,0,NaN,0.013688,0.010128,NaN,NaN,0.012608,0.03501,0.045196,0.021563,0.0049014,0.016825,0.023159,NaN,0.018454,NaN,0.0075282,0.0063745,0.010111,0.0058776
1,338,2200,0.11846,0,NaN,0.010325,0.0092403,NaN,NaN,0.012502,0.029458,0.040812,0.016855,0.00066567,0.013239,0.019272,NaN,0.01641,NaN,0.0048355,0.0069911,0.010109,0.0046439
1,338,2230,0.12546,0,NaN,0.010106,0.0075561,NaN,NaN,0.010105,0.025507,0.037046,0.015346,0,0.012243,0.018307,NaN,0.013675,NaN,0.0037887,0.0046782,0.0079677,0.002024
1,338,2300,0.15672,0,NaN,0.008547,0.0073709,NaN,NaN,0.0088042,0.022175,0.032839,0.011734,0.0032122,0.009194,0.016745,NaN,0.010261,NaN,0.0029357,0.0019966,0.0065446,0.0044229
1,338,2330,0.15971,0,NaN,0.0051255,0.0061905,NaN,NaN,0.0046979,0.017104,0.029931,0.0075024,0.003064,0.0070512,0.015088,NaN,0.010582,NaN,0.0012209,0.001723,0.0057451,0.0016834
1,339,0,0.13989,0,NaN,0.0041107,0.0055093,NaN,NaN,0.0070762,0.012544,0.027381,0.0030622,0.0029157,0.0063155,0.012643,NaN,0.013511,NaN,0.00065811,0.0029664,0.0044165,0.0035964
1,339,30,0.14421,0,NaN,0.0038936,0.0054244,NaN,NaN,0.0069712,0.0089444,0.0253,0.0022962,0.0045032,0.0055798,0.011096,NaN,0.0090595,NaN,0,0.0028188,0.0044148,0.00056053
1,339,100,0.15378,0,NaN,0.0061609,0.0043481,NaN,NaN,0.0043835,0.0061693,0.022655,0.0030408,0.0073269,0.004844,0.012218,NaN,0.011025,NaN,0.00083766,0.0019126,0.0044131,0
1,339,130,0.15435,0,NaN,0.0097818,0.0038677,NaN,NaN,0.0060042,0.0047783,0.021954,0.0025125,0.010371,0.0041083,0.012649,NaN,0.010653,NaN,0.0011015,0,0.0042347,0.0020126
1,339,200,0.15182,0,NaN,0.011178,0.0021047,NaN,NaN,0.0044969,0.0045318,0.020684,0,0.012808,0.0033726,0.011991,NaN,0.011755,NaN,0.0011739,0.0021339,0.0031744,0.0024612
1,339,230,0.15705,0,NaN,0.010421,0.0016267,NaN,NaN,0.0042843,0.0036002,0.020211,0.00031686,0.015255,0.0020018,0.01084,NaN,0.0081791,NaN,0.0017257,0.0046574,0.0018526,0.0029705
1,339,300,0.15728,0,NaN,0.0068036,0.00085435,NaN,NaN,0.0026743,0.0024421,0.020307,0.0034954,0.017188,0,0.0091988,NaN,0.011618,NaN,0.0016062,0.0052821,0.001763,0.0056628
1,339,330,0.17099,0,NaN,0.0052506,0.00037784,NaN,NaN,0,0.0032215,0.019947,0.0051707,0.018393,0.00064489,0.0086428,NaN,0.011071,NaN,0.0016786,0.0033678,0.0013221,0.0072711
1,339,400,0.15039,0,NaN,0.0027279,0,NaN,NaN,0.00083648,0.0020639,0.018793,0.0054889,0.020968,0.00015059,0.0060288,NaN,0.0060344,NaN,0.0034812,0.005642,0.0016717,0.0066883
1,339,430,0.13355,0,NaN,0.0021571,0.00034235,NaN,NaN,0.0022101,0,0.017867,0.005967,0.022707,0,0.0037195,NaN,0.0079896,NaN,0.0019195,0.00031706,0.0012309,0.0046489
1,339,500,0.15222,0,NaN,0,0,NaN,NaN,0.0016555,0.0029593,0.019437,0.0081301,0.025832,0,0.0022935,NaN,0,NaN,0.0033378,0.0048578,0.0014047,0.0056461
1,339,530,0.13263,0,NaN,0,0.00014353,NaN,NaN,0.0034609,0.0027334,0.01976,0.0070041,0.02908,0,0,NaN,0.0015948,NaN,0.0029293,0.0066279,0,0.0052473
1,339,600,0.12926,0,NaN,0.00043199,9.32E-05,NaN,NaN,0.0018324,0.0023937,0.020882,0.010056,0.032131,0,0,NaN,0.0042216,NaN,0.0032906,0.0052174,0.0018598,0.0078293
1,339,630,0.1726,0,NaN,0.011469,4.28E-05,NaN,NaN,0.0073069,0.01264,0.03218,0.032542,0.035415,0,0.010215,NaN,0.0048853,NaN,0.0082974,0.0072433,0.0031975,0.016097
1,339,700,0.25084,1000,NaN,0.051514,0.0026525,NaN,NaN,0.010002,0.038396,0.057537,0.08499,0.04551,0.0013651,0.058148,NaN,0.0072709,NaN,0.030024,0.024089,0.01797,0.041419
1,339,730,0.35195,1000,NaN,0.14515,0.028965,NaN,NaN,0.018767,0.082765,0.096717,0.15986,0.070038,0.0090633,0.17242,NaN,0.021942,NaN,0.073018,0.062647,0.086247,0.080369
1,339,800,0.46266,1000,NaN,0.25833,0.092226,NaN,NaN,0.032438,0.13987,0.14224,0.22553,0.1092,0.022157,0.31106,NaN,0.030148,NaN,0.13545,0.12785,0.19617,0.12919
1,339,830,0.61022,1000,NaN,0.33702,0.15312,NaN,NaN,0.050114,0.1921,0.18062,0.26431,0.15399,0.036691,0.41625,NaN,0.052888,NaN,0.19049,0.17668,0.27227,0.1595
1,339,900,0.74158,1000,NaN,0.37198,0.19078,NaN,NaN,0.06573,0.22779,0.2065,0.27926,0.19297,0.051933,0.47424,NaN,0.062465,NaN,0.22663,0.21881,0.31386,0.17375
1,339,930,0.81039,1000,NaN,0.3926,0.21177,NaN,NaN,0.078454,0.25737,0.22841,0.28955,0.22611,0.064608,0.51957,NaN,0.073195,NaN,0.25774,0.24976,0.34025,0.19218
1,339,1000,0.82503,1000,NaN,0.39135,0.21495,NaN,NaN,0.089707,0.27023,0.2387,0.29179,0.24064,0.074365,0.52893,NaN,0.077495,NaN,0.26578,0.26359,0.34643,0.19409
1,339,1030,0.78396,1000,NaN,0.38587,0.21421,NaN,NaN,0.095662,0.27464,0.24167,0.29207,0.24669,0.081034,0.52553,NaN,0.07836,NaN,0.26913,0.27039,0.34282,0.19541
1,339,1100,0.70679,1000,NaN,0.3801,0.21015,NaN,NaN,0.097811,0.27446,0.24211,0.2892,0.24386,0.084494,0.51239,NaN,0.082104,NaN,0.26404,0.26308,0.33781,0.1933
1,339,1130,0.70936,1000,NaN,0.36695,0.20526,NaN,NaN,0.10036,0.27097,0.24221,0.28529,0.23657,0.084381,0.49862,NaN,0.079004,NaN,0.25913,0.26263,0.32757,0.19051
1,339,1200,0.57825,1000,NaN,0.32549,0.18058,NaN,NaN,0.09839,0.24884,0.22488,0.26446,0.20832,0.083521,0.44547,NaN,0.079971,NaN,0.23632,0.2344,0.27413,0.17767
1,339,1230,0.62873,1000,NaN,0.3315,0.17878,NaN,NaN,0.09413,0.24884,0.22696,0.27055,0.19568,0.08073,0.45558,NaN,0.075407,NaN,0.23323,0.2332,0.28389,0.17454
1,339,1300,0.73624,1000,NaN,0.34483,0.18856,NaN,NaN,0.096657,0.25793,0.2354,0.27977,0.19596,0.080468,0.47225,NaN,0.083702,NaN,0.24037,0.23948,0.304,0.17424
1,339,1330,0.82956,1000,NaN,0.37851,0.21053,NaN,NaN,0.10139,0.283,0.25187,0.29557,0.20275,0.084975,0.51355,NaN,0.079503,NaN,0.25388,0.26301,0.33761,0.17976
1,339,1400,0.92158,1000,NaN,0.40466,0.23005,NaN,NaN,0.10343,0.31319,0.27488,0.30972,0.20858,0.091336,0.5572,NaN,0.084254,NaN,0.27807,0.28932,0.36578,0.20227
1,339,1430,1.0754,1000,NaN,0.42021,0.24423,NaN,NaN,0.11242,0.34258,0.29709,0.3165,0.21564,0.10224,0.58897,NaN,0.09523,NaN,0.30046,0.30467,0.38906,0.21299
1,339,1500,0.96561,1000,NaN,0.38153,0.21982,NaN,NaN,0.1116,0.33184,0.28855,0.29705,0.19009,0.10414,0.51676,NaN,0.085406,NaN,0.29319,0.30567,0.35498,0.20355
1,339,1530,0.78313,1000,NaN,0.31706,0.17977,NaN,NaN,0.10815,0.29946,0.26261,0.27639,0.16127,0.097396,0.42492,NaN,0.084482,NaN,0.25467,0.2656,0.28014,0.18332
1,339,1600,0.65215,1000,NaN,0.26675,0.14586,NaN,NaN,0.096725,0.27063,0.23919,0.26136,0.13344,0.091641,0.3674,NaN,0.073768,NaN,0.22508,0.23611,0.21819,0.16433
1,339,1630,0.60586,1000,NaN,0.23003,0.12496,NaN,NaN,0.087796,0.24463,0.21775,0.24378,0.10951,0.084145,0.32355,NaN,0.073157,NaN,0.20319,0.2098,0.1727,0.14854
1,339,1700,0.57704,1000,NaN,0.18989,0.10312,NaN,NaN,0.077402,0.21884,0.19655,0.22739,0.085768,0.076157,0.27916,NaN,0.064299,NaN,0.17543,0.18126,0.13227,0.12995
1,339,1730,0.48405,1000,NaN,0.15311,0.083608,NaN,NaN,0.068422,0.18701,0.17027,0.1914,0.064846,0.069301,0.22405,NaN,0.05445,NaN,0.1474,0.15088,0.099913,0.10789
1,339,1800,0.34953,1000,NaN,0.11493,0.063086,NaN,NaN,0.057562,0.15379,0.14364,0.15018,0.047139,0.061378,0.16231,NaN,0.050003,NaN,0.10984,0.10631,0.074081,0.080329
1,339,1830,0.34776,1000,NaN,0.090467,0.046879,NaN,NaN,0.051614,0.13057,0.12528,0.12328,0.036754,0.054843,0.12937,NaN,0.047829,NaN,0.083808,0.076421,0.058183,0.057051
1,339,1900,0.2579,1000,NaN,0.077761,0.033679,NaN,NaN,0.043525,0.11457,0.11158,0.11295,0.025948,0.047825,0.11562,NaN,0.041775,NaN,0.069804,0.062352,0.05449,0.048497
1,339,1930,0.15036,1000,NaN,0.057339,0.027438,NaN,NaN,0.035903,0.10411,0.097934,0.095528,0.017853,0.041864,0.094138,NaN,0.035516,NaN,0.055943,0.046723,0.035396,0.033308
1,339,2000,0.14607,1000,NaN,0.042714,0.019519,NaN,NaN,0.029295,0.092213,0.084474,0.077377,0.011524,0.037064,0.077241,NaN,0.030775,NaN,0.040464,0.03597,0.031861,0.031288
1,339,2030,0.14931,0,NaN,0.033529,0.013441,NaN,NaN,0.023999,0.083494,0.074523,0.06531,0.0086202,0.03285,0.066816,NaN,0.025629,NaN,0.030894,0.027286,0.026134,0.02453
1,339,2100,0.12182,0,NaN,0.027,0.0090419,NaN,NaN,0.020085,0.074651,0.066509,0.054909,0.0044238,0.028803,0.056706,NaN,0.02686,NaN,0.025005,0.015896,0.017471,0.016245
1,339,2130,0.10811,0,NaN,0.02211,0.0061792,NaN,NaN,0.017192,0.06737,0.060478,0.046254,0.0051842,0.024786,0.046793,NaN,0.022641,NaN,0.020278,0.017827,0.013158,0.011153
1,339,2200,0.12277,0,NaN,0.017177,0.0045285,NaN,NaN,0.01355,0.059805,0.053398,0.037747,0.003929,0.022664,0.039645,NaN,0.024578,NaN,0.016581,0.0062675,0.009417,0.0081817
1,339,2230,0.10829,0,NaN,0.013733,0.0024842,NaN,NaN,0.012874,0.052975,0.047015,0.030542,0.00318,0.01962,0.03433,NaN,0.02402,NaN,0.012519,0.003348,0.0082767,0.0072937
1,339,2300,0.099307,0,NaN,0.011568,0.00064547,NaN,NaN,0.010458,0.046109,0.04203,0.026233,0.0040383,0.016988,0.030286,NaN,0.013148,NaN,0.0090726,0.0089159,0.0074943,0.0050114
1,339,2330,0.096381,0,NaN,0.008698,0,NaN,NaN,0.0084865,0.039086,0.036848,0.022616,0.0025874,0.015158,0.027582,NaN,0.014437,NaN,0.00827,0.0039578,0.0049424,0.0040687
1,340,0,0.098446,0,NaN,0.006911,0.00077681,NaN,NaN,0.008467,0.033366,0.032069,0.018054,0.00024347,0.013334,0.024296,NaN,0.013191,NaN,0.0058198,0.0033166,0.00496,0.0040344
1,340,30,0.097137,0,NaN,0.0052192,0.00066118,NaN,NaN,0.0055345,0.028428,0.026976,0.01619,0,0.010731,0.020339,NaN,0.012819,NaN,0.0063774,0.0015449,0.0033892,0.013094
1,340,100,0.096598,0,NaN,0.0033568,0.0004463,NaN,NaN,0.0037973,0.024369,0.023211,0.01289,0.0023456,0.0099627,0.017793,NaN,0.0044925,NaN,0.004612,0.0058222,0.0023507,0.0047525
1,340,130,0.099289,0,NaN,0.0016775,0.00023141,NaN,NaN,0.0036712,0.020343,0.019354,0.010569,0,0.0067265,0.015655,NaN,0.011729,NaN,0.0036234,0.0017756,0,0.0071467
1,340,200,0.1019,0,NaN,0.00026726,0.0011087,NaN,NaN,0.0038667,0.01705,0.016099,0.0079434,0.0021416,0.0060925,0.013137,NaN,0.0074599,NaN,0.003407,0.0011377,0.0016089,0.0034739
1,340,230,0.10302,0,NaN,0,0.0011918,NaN,NaN,0.00064266,0.013314,0.012059,0.0052536,0.0023916,0.0057179,0.011119,NaN,0.0072649,NaN,0.00097998,0,0.0012013,0.0028359
1,340,300,0.099851,0,NaN,1.23E-05,0.00057911,NaN,NaN,0.0017969,0.0093728,0.0099817,0.0044645,0.0030469,0.0031491,0.0077581,NaN,0.0060365,NaN,0.0015322,0.00076857,0.00079387,0.00033406
1,340,330,0.09598,0,NaN,0.0019583,0.0016567,NaN,NaN,0.00081868,0.0068402,0.0074568,0.0033632,0.0012782,0.00149,0.0059573,NaN,0.0052402,NaN,0.0015087,0.0025443,0.0032875,0
1,340,400,0.097415,0,NaN,0.0013548,0.0060415,NaN,NaN,0.0017596,0.0051214,0.0062989,0.0017173,0.0016286,0.0012456,0.0045475,NaN,0.0054759,NaN,0.0015811,0.0038223,0.0025263,8.13E-05
1,340,430,0.12014,0,NaN,0,0.0059256,NaN,NaN,0.0003559,0.0032944,0.0049166,0.00015576,0.002082,0.0010013,0.0037159,NaN,0.0022825,NaN,0.00069408,0.0025797,0.0017659,0
1,340,500,0.11902,0,NaN,0,0.0064128,NaN,NaN,0.00023108,0.0013601,0.0030862,0,0.00040733,0.00050034,0.0031726,NaN,0.0037148,NaN,0,0.0058824,0.0038246,0
1,340,530,0.10503,0,NaN,0,0.0072029,NaN,NaN,0,0,0.0014853,0,0.0014683,0,0.0020588,NaN,0.0029221,NaN,0.00091139,0.002993,0.0020929,0
1,340,600,0.10931,0,NaN,0,0.0072884,NaN,NaN,0.0011074,0.0011935,0,0.00042423,0.0049889,0,0,NaN,0,NaN,0.00086458,0.0040206,0.00062968,0
1,340,630,0.16965,0,NaN,0.00018619,0.0068701,NaN,NaN,0.0021105,0.012489,0.011006,0.039496,0.0098922,0,0.013136,NaN,0.00081585,NaN,0.0015853,0.0047976,0.0032142,0
1,340,700,0.30571,1000,NaN,0.069333,0.013141,NaN,NaN,0.0062281,0.059308,0.050986,0.1568,0.023532,0.0013509,0.12797,NaN,0.0098041,NaN,0.010743,0.011059,0.025448,0.0053469
1,340,730,0.35481,1000,NaN,0.14727,0.034166,NaN,NaN,0.017045,0.090586,0.076039,0.20645,0.044669,0.0099016,0.23184,NaN,0.026874,NaN,0.026987,0.019743,0.057165,0.02324
1,340,800,0.42634,1000,NaN,0.22052,0.064363,NaN,NaN,0.030352,0.12568,0.10611,0.23926,0.06689,0.018209,0.3082,NaN,0.035515,NaN,0.055889,0.041214,0.12953,0.055277
1,340,830,0.45702,1000,NaN,0.25559,0.094839,NaN,NaN,0.038594,0.15171,0.12401,0.24548,0.095288,0.029108,0.34795,NaN,0.049333,NaN,0.091683,0.074373,0.17919,0.071388
1,340,900,0.46483,1000,NaN,0.254,0.10301,NaN,NaN,0.047553,0.15397,0.12851,0.24268,0.11011,0.037479,0.35761,NaN,0.04873,NaN,0.10888,0.098712,0.18468,0.077789
1,340,930,0.57295,1000,NaN,0.27975,0.11699,NaN,NaN,0.05489,0.17191,0.14112,0.25677,0.12395,0.04473,0.3887,NaN,0.057647,NaN,0.13188,0.11647,0.21188,0.089952
1,340,1000,0.61986,1000,NaN,0.32054,0.14565,NaN,NaN,0.068976,0.20242,0.16557,0.27168,0.14639,0.053662,0.43835,NaN,0.062285,NaN,0.16981,0.1544,0.26239,0.10921
1,340,1030,0.47967,1000,NaN,0.24584,0.11775,NaN,NaN,0.06612,0.17099,0.14103,0.23114,0.1344,0.056106,0.35062,NaN,0.06561,NaN,0.14601,0.12669,0.18756,NaN
1,340,1100,0.4645,1000,NaN,0.26743,0.11763,NaN,NaN,0.06957,0.17607,0.14874,0.23526,0.13605,0.059576,0.34383,NaN,0.065084,NaN,0.1345,0.10916,0.19866,NaN
1,340,1130,0.58111,1000,NaN,0.36999,0.17122,NaN,NaN,0.079079,0.24048,0.19712,0.28704,0.17646,0.068051,0.44871,NaN,0.069786,NaN,0.13777,0.1106,0.31125,NaN
1,340,1200,0.82007,1000,NaN,0.39344,0.20411,NaN,NaN,0.094082,0.27791,0.22431,0.30125,0.20824,0.082689,0.52582,NaN,0.080252,NaN,0.20581,0.18316,0.33746,NaN
1,340,1230,0.71355,1000,NaN,0.29069,0.15256,NaN,NaN,0.095416,0.23466,0.18936,0.25254,0.17229,0.082411,0.40261,NaN,0.080603,NaN,0.18724,0.16898,0.24002,NaN
1,340,1300,0.2228,1000,NaN,0.1641,0.089631,NaN,NaN,0.080735,0.15754,0.13133,0.16457,0.12922,0.068539,0.22642,NaN,0.060113,NaN,0.11857,0.10182,0.13728,NaN
1,340,1330,0.15691,1000,NaN,0.099698,0.054365,NaN,NaN,0.061622,0.11119,0.090137,0.099035,0.12993,0.056301,0.13737,NaN,0.054371,NaN,0.072498,0.048119,0.086573,NaN
1,340,1400,0.13854,1000,NaN,0.072123,0.036492,NaN,NaN,0.041667,0.082906,0.065453,0.067866,0.10092,0.046589,0.093567,NaN,0.043299,NaN,0.048668,0.02835,0.055539,NaN
1,340,1430,0.13734,1000,NaN,0.051895,0.023681,NaN,NaN,0.031425,0.063692,0.049173,0.049463,0.06479,0.038297,0.068965,NaN,0.032729,NaN,0.034402,0.023078,0.045965,NaN
1,340,1500,0.1161,1000,NaN,0.038926,0.01589,NaN,NaN,0.022493,0.04689,0.037447,0.037106,0.041632,0.031777,0.053089,NaN,0.029618,NaN,0.025826,0.018772,0.043703,NaN
1,340,1530,0.11827,1000,NaN,0.029993,0.011775,NaN,NaN,0.01877,0.033123,0.027747,0.027666,0.027841,0.026423,0.040138,NaN,0.025542,NaN,0.021068,0.015538,0.031515,NaN
1,340,1600,0.11887,1000,NaN,0.022957,0.0092136,NaN,NaN,0.014854,0.022628,0.019964,0.019527,0.020232,0.02315,0.030421,NaN,0.020082,NaN,0.018036,0.016339,0.027354,NaN
1,340,1630,0.1263,1000,NaN,0.019208,0.0063607,NaN,NaN,0.010967,0.015776,0.015499,0.015042,0.014114,0.019893,0.025571,NaN,0.017839,NaN,0.014235,0.018316,0.031034,NaN
1,340,1700,0.11574,1000,NaN,0.017762,0.00584,NaN,NaN,0.010251,0.0095928,0.011303,0.012752,0.0097631,0.01585,0.025156,NaN,0.018682,NaN,0.012125,0.012492,0.033046,NaN
1,340,1730,0.10915,1000,NaN,0.015046,0.0062287,NaN,NaN,0.0097521,0.0036098,0.0083837,0.0094367,0.0067167,0.015034,0.02314,NaN,0.017412,NaN,0.0079804,0.014844,0.028217,NaN
1,340,1800,0.10424,1000,NaN,0.013882,0.0061121,NaN,NaN,0.010449,0.00056818,0.0063809,0.0082812,0.0062409,0.014218,0.020435,NaN,0.01204,NaN,0.004834,0.016555,0.024356,NaN
1,340,1830,0.10394,1000,NaN,0.012268,0.0054903,NaN,NaN,0.010276,0,0.0042759,0.0073655,0.0036254,0.010343,0.018435,NaN,0.012264,NaN,0.0023794,0.013848,0.02227,NaN
1,340,1900,0.10262,1000,NaN,0.010299,0.0050708,NaN,NaN,0.0078266,0,0.0024042,0.0073227,0.001121,0.0093991,0.015259,NaN,0.0096234,NaN,0.0015647,0.017642,0.020743,NaN
1,340,1930,0.10007,1000,NaN,0.010044,0.0030403,NaN,NaN,0.0088454,0,0.0015389,0.0082317,0,0.0088529,0.013178,NaN,0.0092408,NaN,0.0013261,0.018318,0.019128,NaN
1,340,2000,0.098067,1000,NaN,0.0078133,0.0028232,NaN,NaN,0.0088899,0,0.00056523,0.0082683,0,0.0076454,0.0113,NaN,0.011459,NaN,0.0012793,0.016251,0.018524,NaN
